Auction Date,Branch Name,Stock Number,Year,Make,Model,Series Name,Current Bid,Title/Sale Document,Public,Primary Damage,Secondary Damage,Loss Type,New Inventory Time,Timed Auction,Vehicle Type,Vehicle Subtype,Odometer,ODO Status,Start Code,Air Bags,Key,Exterior Color,Interior Color,Engine,Fuel Type,Cylinders,Vin#,Market,Transmission Type,Seller,Drive Line Type,Body Style,Country of Origin,Offsite,Lane,Run,Aisle,Stall,Seller Type,ACV,Region
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42155365,2022,KIA,SOUL,LX,"$2,200 USD",Salvage,YES,Right Front," ",Collision,"Wed Sep 03, 8:02am CEDT / CEST",NO,Automobiles,,"63,047 mi",,Run & Drive,Deployed Airbags,Key Available,Red,Black,"2.0L I-4 DOHC, VVT, 147HP",Gasoline,4 Cyl,KNDJ23AU7N7178035,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Hatchback,South Korea,NO,A,30,SAA,2,Insurance,"$14,762 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41661180,2016,KIA,SOUL," ",$75 USD,Non-Repairable,YES,Flood," ",Water,"Wed Sep 03, 8:01am CEDT / CEST",NO,Automobiles,,"105,217 mi",,Stationary,Intact Airbags,Key Available,Silver,Black,"1.6L I-4 DI, DOHC, VVT, 130HP",Gasoline,4 Cyl,KNDJN2A29G7282562,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Hatchback,South Korea,NO,A,90,SAA,2,Insurance,"$8,198 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42368263,2019,KIA,SPORTAGE,LX,,Non-Repairable,YES,Front End,LEFT SIDE,Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,SUVs,,"56,974 mi",Not Actual,Stationary,Deployed Airbags,Key Available,White,Black,"2.4L I-4 DI, DOHC, VVT, 181HP",Gasoline,4 Cyl,KNDPMCAC4K7500038,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,South Korea,NO,A,47,SAA,2,Insurance,"$15,362 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42186920,2017,LINCOLN,MKC,RESERVE,$925 USD,Salvage,YES,Right Side," ",Collision,"Wed Sep 03, 8:02am CEDT / CEST",NO,SUVs,,"109,700 mi",,Run & Drive,Deployed Airbags,Key Available,Black,Black,"2.3L I-4 DI, DOHC, VVT, turbo, 285HP",Gasoline,4 Cyl,5LMTJ3DH3HUL57066,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,United States,NO,A,27,SAA,1,Insurance,"$13,123 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42719815,2017,LINCOLN,MKX,RESERVE,$375 USD,Salvage,YES,Left Front," ",Collision,"Wed Sep 03, 8:10am CEDT / CEST",NO,SUVs,,"93,474 mi",,Run & Drive,Intact Airbags,Key Available,Red,Beige,"3.7L V-6 DOHC, VVT, 303HP",Gasoline,6 Cyl,2LMPJ8LR6HBL44835,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Canada,NO,A,125,SAA,1,Insurance,"$15,392 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42577065,2014,MERCEDES-BENZ,CLS 550," ",$50 USD,Clear,NO,Theft,FRONT END,Other,"Wed Sep 03, 8:06am CEDT / CEST",NO,Automobiles,,"108,639 mi",,Stationary,Intact Airbags,,White,,"4.6L V-8 DI, DOHC, VVT, turbo, 402HP",Gasoline,8 Cyl,WDDLJ7DB4EA096480,IAA United States,Automatic,,Rear Wheel Drive,Sedan,Germany,NO,A,136,SAA,1,Non-Insurance,"$8,000 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42457907,2023,MERCEDES-BENZ,GLA 250,4MATIC,"$3,250 USD",Salvage,YES,Front End,RIGHT REAR,Collision,"Wed Sep 03, 8:04am CEDT / CEST",NO,SUVs,,"9,669 mi",,Stationary,Deployed Airbags,Key Available,Gray,Beige,"2.0L I-4 DI, DOHC, VVT, turbo, 221HP",Gasoline,4 Cyl,W1N4N4HB4PJ498555,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Sport Utility,Germany,NO,A,50,SAA,1,Insurance,"$35,445 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42681857,2005,MINI,COOPER," ",$25 USD,Non-Repairable,YES,Flood,ENGINE DAMAGE,Water,"Wed Sep 03, 8:09am CEDT / CEST",NO,Automobiles,,"62,948 mi",,Stationary,Intact Airbags,Key Available,Pink,Black,"1.6L I-4 , 115HP",Gasoline,4 Cyl,WMWRC33515TJ72970,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Hatchback,Germany,NO,A,45,SAA,2,Insurance,"$3,301 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42735190,2022,MITSUBISHI,MIRAGE G4,BLACK EDITION/ES/LE,"$2,000 USD",Salvage,YES,Left Front,LEFT SIDE,Collision,"Wed Sep 03, 8:10am CEDT / CEST",NO,Automobiles,,"57,015 mi",,Run & Drive,Intact Airbags,Key Available,Maroon,Tan,"1.2L I-3 DOHC, VVT, 78HP",Gasoline,3 Cyl,ML32FUFJ1NHF05316,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,Thailand,NO,A,109,SAA,1,Insurance,"$10,384 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41639111,2017,MITSUBISHI,OUTLANDER,ES,$25 USD,Salvage,YES,Front End," ",Collision,"Wed Sep 03, 8:01am CEDT / CEST",NO,SUVs,,"165,572 mi",,Stationary,Deployed Airbags,Key Available,Red,Black,"2.4L I-4 VVT, 166HP",Gasoline,4 Cyl,JA4AZ2A32HZ056554,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Sport Utility,Japan,NO,A,15,SAA,1,Insurance,"$6,359 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41761467,2009,MOTOR COACH INDUSTRIES,TRANSIT BUS," ",$250 USD,Salvage,YES,Left Front,FRONT END,Collision,"Wed Sep 03, 8:01am CEDT / CEST",NO,Buses,,0 mi,Not Required/Exempt," ",,,White,,,Other,,1M81DMHA29P058985,IAA United States,,Erie Insurance Group,,Bus Non School,United States,NO,A,142,GLE,1,Insurance,"$72,952 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42405813,2020,NISSAN,ALTIMA,S FWD,,Clear,NO,Front & Rear,LEFT & RIGHT SIDE,Other,"Wed Sep 03, 8:04am CEDT / CEST",NO,Automobiles,,"63,940 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"2.5L I-4 DI, DOHC, VVT, 188HP",Gasoline,4 Cyl,1N4BL4BV4LC268509,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,138,SAA,2,Non-Insurance,"$10,700 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42253380,2023,NISSAN,FRONTIER,SV 4X4,"$5,100 USD",Salvage,YES,Left Front,LEFT REAR,Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,Automobiles,,"37,872 mi",,Run & Drive,Deployed Airbags,Key Available,White,Black,"3.8L V-6 DI, DOHC, VVT, 310HP",Gasoline,6 Cyl,1N6ED1EK1PN614110,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Crew Cab,United States,NO,A,38,SAA,1,Insurance,"$29,409 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42698964,2018,NISSAN,FRONTIER,SV,"$1,900 USD",Salvage,YES,Right Side," ",Collision,"Wed Sep 03, 8:09am CEDT / CEST",NO,Automobiles,,"69,653 mi",,Starts,Deployed Airbags,Key Available,White,Gray,"4.0L V-6 DOHC, VVT, 261HP",Gasoline,6 Cyl,1N6AD0EV8JN756674,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Crew Cab,United States,NO,A,66,SAA,2,Insurance,"$19,737 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42331618,2025,NISSAN,KICKS,SV INTELLIGENT AWD,"$4,050 USD",Salvage,YES,Front End," ",Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,SUVs,,"5,442 mi",,Run & Drive,Deployed Airbags,Key Available,White,Black,"2.0L I-4 DOHC, VVT, 141HP",Gasoline,4 Cyl,3N8AP6CB6SL365969,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Mexico,NO,A,56,SAA,2,Insurance,"$27,168 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42703653,2013,NISSAN,MAXIMA,3.5 SV,,Salvage,YES,Front End,REAR,Collision,"Wed Sep 03, 8:09am CEDT / CEST",NO,Automobiles,,"165,678 mi",,Stationary,Intact Airbags,Key Available,White,Black,"3.5L V-6 DOHC, VVT, 290HP",Gasoline,6 Cyl,1N4AA5AP2DC831889,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,87,SAA,2,Insurance,"$5,766 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42382589,1996,NISSAN,MAXIMA,GLE/GXE/SE,,Salvage,YES,Left & Right Side,FRONT END,Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,Automobiles,,"155,305 mi",,Stationary,Intact Airbags,Key Available,Gold,Beige,3.0L V6 FI DOHC 24V F,Gasoline,6 Cyl,JN1CA21D3TT143540,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan 4 Door,Japan,NO,A,78,SAA,1,Insurance,"$2,485 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42412063,2008,NISSAN,SENTRA,2.0S,,Salvage,YES,Front End,REAR,Collision,"Wed Sep 03, 8:04am CEDT / CEST",NO,Automobiles,,"90,859 mi",,Run & Drive,Intact Airbags,Key Available,Black,Gray,"2.0L I-4 DOHC, VVT, 140HP",Gasoline,4 Cyl,3N1AB61EX8L647776,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,Mexico,NO,A,106,SAA,2,Insurance,"$4,510 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42957809,2015,NISSAN,VERSA NOTE,S (SR),$25 USD,Salvage,NO,Front End,LEFT REAR,Collision,"Wed Sep 03, 8:21am CEDT / CEST",NO,Automobiles,,"131,780 mi",,Run & Drive,Intact Airbags,Key Available,White,Black,"1.6L I-4 DOHC, VVT, 109HP",Gasoline,4 Cyl,3N1CE2CP2FL439962,IAA United States,Manual,State Farm Group Insurance,Front Wheel Drive,Hatchback,Mexico,NO,A,123,SAA,1,Insurance,"$3,880 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42511494,2019,RAM,1500 CLASSIC,ST,"$1,800 USD",Salvage,YES,Right Side," ",Collision,"Wed Sep 03, 8:05am CEDT / CEST",NO,Automobiles,,"60,051 mi",,Run & Drive,Intact Airbags,Key Available,Blue,Gray,"5.7L V-8 VVT, 395HP",Gasoline,8 Cyl,1C6RR7KT1KS505413,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Crew Cab,United States,NO,A,42,SAA,1,Insurance,"$26,269 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42569494,2021,RAM,2500,BIG HORN  4X4 6'4 BOX,"$8,000 USD",Salvage,YES,Rollover,ALL OVER,Collision,"Wed Sep 03, 8:06am CEDT / CEST",NO,Automobiles,,"66,550 mi",,Run & Drive,Deployed Airbags,Key Available,White,,"6.7L I-6 DI, turbo, 370HP",Diesel,6 Cyl,3C6UR5DL1MG555475,IAA United States,Automatic,Erie Insurance Group,Four Wheel Drive,Crew Cab,Mexico,NO,A,135,"BB ",36,Insurance,"$44,391 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42042858,2014,RAM,2500,TRADESMAN,,Salvage,YES,Left Side,FRONT END,Collision,"Wed Sep 03, 8:02am CEDT / CEST",NO,Automobiles,,"131,788 mi",,Stationary,Deployed Airbags,Key Available,White,Gray,"5.7L V-8 VVT, 383HP",Gasoline,8 Cyl,3C6TR5CT8EG318836,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Crew Cab,Mexico,NO,A,34,SAA,2,Insurance,"$19,266 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42522384,2024,SUBARU,CROSSTREK,PREMIUM,$500 USD,Non-Repairable,YES,Rollover,ALL OVER,Collision,"Wed Sep 03, 8:05am CEDT / CEST",NO,SUVs,,"1,853 mi",,Starts,Deployed Airbags,Key Available,Gray,Gray,"2.0L H-4 DI, DOHC, VVT, 152HP",Gasoline,4 Cyl,JF2GUADC4R8900753,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Japan,NO,A,59,SAA,1,Insurance,"$29,583 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42557129,2021,SUBARU,FORESTER,PREMIUM,,Non-Repairable,YES,Right Side,FRONT & REAR,Collision,"Wed Sep 03, 8:06am CEDT / CEST",NO,SUVs,,"41,660 mi",,Run & Drive,Deployed Airbags,Key Available,Silver,Black,"2.5L H-4 DI, DOHC, VVT, 182HP",Gasoline,4 Cyl,JF2SKAJC3MH527928,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Japan,NO,A,35,SAA,1,Insurance,"$25,211 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42812734,2020,SUBARU,FORESTER,PREMIUM,,Salvage,YES,Roof,BIOHAZARD,Other,"Wed Sep 03, 8:13am CEDT / CEST",NO,SUVs,,"109,915 mi",,Run & Drive,Intact Airbags,Key Available,Black,Gray,"2.5L H-4 DI, DOHC, VVT, 182HP",Gasoline,4 Cyl,JF2SKAGC5LH464420,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Japan,NO,A,161,"SP ",30,Insurance,"$17,986 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42377977,2018,SUBARU,FORESTER,2.5I,$875 USD,Salvage,YES,Front End,BIOHAZARD,Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,SUVs,,"73,288 mi",,Run & Drive,Deployed Airbags,Key Available,White,Gray,"2.5L H-4 DOHC, VVT, 170HP",Gasoline,4 Cyl,JF2SJAAC1JH513282,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Japan,NO,A,102,SAA,2,Insurance,"$16,544 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42501689,2016,SUBARU,FORESTER,2.5I PREMIUM,"$2,850 USD",Salvage,YES,Hail," ",Other,"Wed Sep 03, 8:05am CEDT / CEST",NO,SUVs,,"134,193 mi",,Run & Drive,Intact Airbags,Key Available,Gold,Black,"2.5L H-4 DOHC, VVT, 170HP",Gasoline,4 Cyl,JF2SJADC6GH482843,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Japan,NO,A,64,SAA,2,Insurance,"$9,798 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42120191,2016,SUBARU,FORESTER,2.5I PREMIUM,,Salvage,YES,Hail," ",Other,"Wed Sep 03, 8:02am CEDT / CEST",NO,SUVs,,"108,803 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"2.5L H-4 DOHC, VVT, 170HP",Gasoline,4 Cyl,JF2SJAGCXGH496109,IAA United States,Automatic,Erie Insurance Group,All-Wheel Drive,Utility,Japan,NO,A,162,SAA,2,Insurance,"$12,451 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42768174,2012,SUBARU,FORESTER,2.5X PREMIUM,$25 USD,Clear,NO,Right Side," ",Other,"Wed Sep 03, 8:12am CEDT / CEST",NO,SUVs,,"150,547 mi",,Run & Drive,Intact Airbags,Key Available,Maroon,,"2.5L H-4 DOHC, VVT, 170HP",Gasoline,4 Cyl,JF2SHADC3CH415610,IAA United States,Automatic,,All-Wheel Drive,Utility,Japan,NO,A,10,SAA,2,Non-Insurance,"$3,375 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42215594,2011,SUBARU,FORESTER,2.5X PREMIUM,$25 USD,Clear,NO,Normal Wear & Tear," ",,"Wed Sep 03, 8:02am CEDT / CEST",NO,SUVs,,"175,014 mi",,Run & Drive,Intact Airbags,Key Available,Red,,"2.5L H-4 DOHC, VVT, 170HP",Gasoline,4 Cyl,JF2SHBDC2BH752158,IAA United States,Automatic,,All-Wheel Drive,Utility,Japan,NO,A,144,SAA,1,Non-Insurance,"$3,175 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42706044,2008,SUBARU,FORESTER,SPORTS 2.5X,$25 USD,Salvage,YES,Front End," ",Collision,"Wed Sep 03, 8:09am CEDT / CEST",NO,SUVs,,"175,363 mi",,Run & Drive,Intact Airbags,Key Available,Black,Black,"2.5L H-4 VVT, 173HP",Gasoline,4 Cyl,JF1SG66678H731305,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Japan,NO,A,127,SAA,2,Insurance,"$3,652 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42661313,2015,SUBARU,WRX,PREMIUM,$525 USD,Clear,NO,Repossession," ",Other,"Wed Sep 03, 8:08am CEDT / CEST",NO,Automobiles,,"147,836 mi",,Stationary,Intact Airbags,Key Available,Blue,,"2.0L H-4 DI, DOHC, VVT, turbo, 268HP",Gasoline,4 Cyl,JF1VA1D61F9807418,IAA United States,Manual,,All-Wheel Drive,Sedan,Japan,NO,A,147,SAA,1,Non-Insurance,"$7,150 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42376463,2005,SUZUKI,GSX750,F,$25 USD,Salvage,YES,Front End,LEFT & RIGHT SIDE,Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,Motorcycles,Sport,1 mi,Not Actual,Stationary,,,Gray,Black,4,Other,4 Cyl,JS1GR7GA652100315,IAA United States,Unknown,State Farm Group Insurance,,Sport,Japan,NO,A,122,"MC ",1,Insurance,"$3,033 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42696337,2009,SUZUKI,VZ1500," ",$975 USD,Salvage,YES,Front End," ",Collision,"Wed Sep 03, 8:09am CEDT / CEST",NO,Motorcycles,Cruiser,"8,030 mi",,Starts,,Key Available,Blue,Black,2,Other,2 Cyl,JS1VY55A392101218,IAA United States,Unknown,State Farm Group Insurance,,Cruiser,Japan,NO,A,103,"MC ",1,Insurance,"$5,124 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42556637,2024,THE ALUMINUM TRAILER,THE ALUMINUM TRAILER," ","$5,100 USD",Salvage,YES,Hail," ",Other,"Wed Sep 03, 8:06am CEDT / CEST",NO,Trailers,,0 mi,,,,Key Available,Silver,Brown,,Other,,5JX1C1427RF232575,IAA United States,,State Farm Group Insurance,,Utility,United States,NO,A,120,"RD ",1,Insurance,"$11,468 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,41805516,2015,TOYOTA,4RUNNER,SR5,"$8,100 USD",Salvage,NO,Front End,LEFT SIDE,Collision,"Wed Sep 03, 8:01am CEDT / CEST",NO,SUVs,,"156,136 mi",,Run & Drive,Deployed Airbags,Key Available,White,,"4.0L V-6 DOHC, VVT, 270HP",Gasoline,6 Cyl,JTEBU5JR7F5259342,IAA United States,Automatic,Progressive Casualty Insurance,Four Wheel Drive,Utility,Japan,NO,A,3,SAA,1,Insurance,"$18,865 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42577748,2011,TOYOTA,CAMRY,LE,"$2,850 USD",Salvage,YES,Hail," ",Other,"Wed Sep 03, 8:06am CEDT / CEST",NO,Automobiles,,"154,406 mi",,Run & Drive,Intact Airbags,Key Available,Gray,Gray,"2.5L I-4 DOHC, VVT, 169HP",Gasoline,4 Cyl,4T1BF3EK8BU637549,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,70,SAA,1,Insurance,"$6,846 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42550859,2007,TOYOTA,CAMRY,XLE,$50 USD,Salvage,YES,Roof,FRONT & REAR,Other,"Wed Sep 03, 8:06am CEDT / CEST",NO,Automobiles,,"124,911 mi",,Run & Drive,Intact Airbags,Key Available,White,,"2.4L I-4 DOHC, VVT, 158HP",Gasoline,4 Cyl,JTNBE46K073018433,IAA United States,Automatic,Erie Insurance Group,Front Wheel Drive,Sedan,Japan,NO,A,153,SAA,1,Insurance,"$7,330 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42696069,2008,TOYOTA,CAMRY SOLARA,SLE V6,,Salvage,YES,Front End,LEFT SIDE,Collision,"Wed Sep 03, 8:09am CEDT / CEST",NO,Automobiles,,"305,752 mi",,Stationary,Deployed Airbags,Key Available,Red,Tan,"3.3L V-6 DOHC, VVT, 210HP",Gasoline,6 Cyl,4T1CA30P28U157876,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Coupe,United States,NO,A,93,SAA,1,Insurance,"$3,803 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42105911,2023,TOYOTA,COROLLA,SE,"$1,300 USD",Salvage,YES,Front End," ",Collision,"Wed Sep 03, 8:02am CEDT / CEST",NO,Automobiles,,"45,833 mi",,Starts,Intact Airbags,Key Available,Silver,Gray,"2.0L I-4 DI, DOHC, VVT, 169HP",Gasoline,4 Cyl,JTND4MBE4P3199497,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Hatchback,Japan,NO,A,68,SAA,2,Insurance,"$10,248 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42424051,2019,TOYOTA,COROLLA,LE,"$1,300 USD",Salvage,YES,Right Side," ",Collision,"Wed Sep 03, 8:04am CEDT / CEST",NO,Automobiles,,"107,803 mi",,Run & Drive,Intact Airbags,Key Available,Blue,Gray,"1.8L I-4 DOHC, VVT, 132HP",Gasoline,4 Cyl,2T1BURHE2KC134275,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,Canada,NO,A,82,SAA,2,Insurance,"$12,238 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42748279,2018,TOYOTA,COROLLA,SE,"$2,100 USD",Salvage,YES,Right Front,LEFT SIDE,Collision,"Wed Sep 03, 8:11am CEDT / CEST",NO,Automobiles,,"175,642 mi",,Run & Drive,Intact Airbags,Key Available,Silver,Black,"1.8L I-4 DOHC, VVT, 132HP",Gasoline,4 Cyl,2T1BURHE2JC071158,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,Canada,NO,A,100,SAA,2,Insurance,"$10,087 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42812505,2011,TOYOTA,COROLLA,LE,$975 USD,Salvage,YES,Front End,RIGHT SIDE,Collision,"Wed Sep 03, 8:13am CEDT / CEST",NO,Automobiles,,"29,696 mi",,Starts,Deployed Airbags,Key Available,Gray,,"1.8L I-4 DOHC, VVT, 132HP",Gasoline,4 Cyl,2T1BU4EE2BC725181,IAA United States,Automatic,Erie Insurance Group,Front Wheel Drive,Sedan,Canada,NO,A,145,SAA,1,Insurance,"$10,164 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42782688,2018,TOYOTA,HIGHLANDER,LIMITED,"$2,700 USD",Salvage,YES,Front End," ",Collision,"Wed Sep 03, 8:12am CEDT / CEST",NO,SUVs,,"42,438 mi",,Starts,Intact Airbags,Key Available,White,Black,"3.5L V-6 DI, DOHC, VVT, 295HP",Gasoline,6 Cyl,5TDDZRFH2JS886491,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,United States,NO,A,72,SAA,2,Insurance,"$30,578 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42751762,2012,TOYOTA,HIGHLANDER,LIMITED V6,"$5,200 USD",Salvage,YES,Hail," ",Other,"Wed Sep 03, 8:11am CEDT / CEST",NO,SUVs,,"143,891 mi",,Run & Drive,Intact Airbags,Key Available,White,Gray,"3.5L V-6 DOHC, VVT, 270HP",Gasoline,6 Cyl,5TDDK3EH8CS152444,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,United States,NO,A,26,SAA,2,Insurance,"$11,075 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42668560,2003,TOYOTA,MATRIX,XR,,Salvage,YES,Right Side," ",Collision,"Wed Sep 03, 8:08am CEDT / CEST",NO,Automobiles,,"198,520 mi",,Run & Drive,Intact Airbags,Key Available,Blue,Gray,"1.8L I-4 DOHC, VVT, 123HP",Gasoline,4 Cyl,2T1LR38E83C161288,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Hatchback,Canada,NO,A,71,SAA,2,Insurance,"$4,929 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,43083351,2010,TOYOTA,PRIUS,II,$25 USD,Clear,NO,Normal Wear & Tear," ",,"Sun Aug 31, 7:57am CEDT / CEST",NO,Automobiles,,"199,481 mi",,Run & Drive,Intact Airbags,Key Available,Red,,"1.8L I-4 DOHC, VVT, 98HP",Hybrid,4 Cyl,JTDKN3DU1A5128406,IAA United States,Automatic,,Front Wheel Drive,Hatchback,Japan,NO,A,152,"E  ",14,Non-Insurance,"$3,700 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42752249,2011,TOYOTA,RAV4," ","$1,550 USD",Salvage,YES,Right Front," ",Collision,"Wed Sep 03, 8:11am CEDT / CEST",NO,SUVs,,"141,429 mi",,Run & Drive,Intact Airbags,Key Available,Silver,Gray,"2.5L I-4 DOHC, VVT, 179HP",Gasoline,4 Cyl,JTMBF4DV9B5043990,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,Japan,NO,A,61,SAA,2,Insurance,"$9,086 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42650191,2020,VOLKSWAGEN,ATLAS CROSS SPORT,3.6L V6 SE W/TECHNOLOGY/3.6L V6 SE W/TECHNOLOGY R-LINE,"$4,650 USD",Salvage,YES,Rear,RIGHT REAR,Collision,"Wed Sep 03, 8:08am CEDT / CEST",NO,SUVs,,"57,735 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"3.6L V-6 DI, DOHC, VVT, 276HP",Gasoline,6 Cyl,1V21E2CAXLC226666,IAA United States,Automatic,Erie Insurance Group,All-Wheel Drive,Sport Utility,United States,NO,A,130,SAA,1,Insurance,"$23,141 USD",East
"Wed Sep 03, 3:30pm CEDT / CEST",Shady Spring,42374049,2016,VOLKSWAGEN,GOLF GTI,AUTOBAHN W/PERFORMANCE PACKAGE 4-DOOR,"$4,250 USD",Salvage,YES,Left Side," ",Collision,"Wed Sep 03, 8:03am CEDT / CEST",NO,Automobiles,,"65,837 mi",,Run & Drive,Deployed Airbags,Key Available,Green,Black,"2.0L I-4 DI, DOHC, VVT, turbo, 220HP",Gasoline,4 Cyl,3VW447AUXGM067628,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Hatchback,Mexico,NO,A,108,SAA,1,Insurance,"$15,289 USD",East
